Date,Open,High,Low,Close,Adj Close,Volume
2016-03-01,50.630001,51.970001,50.389999,51.880001,45.260406,11592200
2016-03-02,51.849998,52.119999,51.259998,51.830002,45.216782,7627200
2016-03-03,51.889999,52.369999,51.529999,52.270000,45.600632,9462300
2016-03-04,52.439999,53.000000,51.990002,52.299999,45.626808,21713700
2016-03-07,51.889999,52.720001,51.480000,52.660000,45.940876,7662100
2016-03-08,52.119999,52.669998,51.570000,51.930000,45.304024,8138700
2016-03-09,52.220001,52.270000,51.389999,51.590000,45.007401,5944300
2016-03-10,51.349998,52.029999,50.830002,51.540001,45.244431,5359700
2016-03-11,52.000000,52.950001,51.910000,52.889999,46.429523,7275300
2016-03-14,52.590000,53.200001,52.560001,52.869999,46.411961,6447500
2016-03-15,52.540001,53.040001,52.040001,53.020000,46.543640,6866000
2016-03-16,52.759998,53.290001,52.610001,52.910000,46.447075,6485900
2016-03-17,52.900002,53.480000,52.369999,53.180000,46.684101,5787900
2016-03-18,53.369999,53.919998,53.320000,53.709999,47.149357,9907100
2016-03-21,53.480000,54.020000,53.169998,53.570000,47.026455,4562100
2016-03-22,53.549999,54.009998,53.209999,53.720001,47.158134,6102800
2016-03-23,53.720001,54.049999,53.340000,53.439999,46.912327,6417400
2016-03-24,52.970001,53.060001,52.540001,52.980000,46.508522,5609900
2016-03-28,53.130001,53.599998,53.029999,53.410000,46.886002,5145900
2016-03-29,53.240002,53.709999,52.990002,53.389999,46.868454,7289500
2016-03-30,54.130001,54.900002,53.770000,54.520000,47.860416,8375500
2016-03-31,54.509998,54.830002,53.950001,54.049999,47.447834,8315000
2016-04-01,53.860001,54.990002,53.709999,54.889999,48.185223,6461700
2016-04-04,54.880001,54.900002,54.320000,54.400002,47.755074,5308800
2016-04-05,53.939999,54.240002,53.580002,53.680000,47.123024,6605600
2016-04-06,53.560001,54.200001,53.470001,54.110001,47.500496,5577200
2016-04-07,53.669998,53.849998,52.810001,53.110001,46.622650,5624800
2016-04-08,53.439999,53.660000,53.049999,53.160000,46.666538,5001900
2016-04-11,53.439999,53.759998,53.299999,53.410000,46.886002,5187100
2016-04-12,53.459999,53.869999,53.150002,53.790001,47.219589,11796200
2016-04-13,54.080002,55.150002,54.080002,55.139999,48.404690,6487500
2016-04-14,55.000000,55.580002,54.820000,55.259998,48.510029,5946400
2016-04-15,55.590000,55.590000,54.860001,54.950001,48.237892,6928800
2016-04-18,54.919998,55.310001,54.619999,55.279999,48.527580,8691300
2016-04-19,55.389999,56.049999,55.279999,55.720001,48.913837,3956200
2016-04-20,55.799999,56.380001,55.750000,56.119999,49.264980,3668500
2016-04-21,55.900002,56.240002,55.500000,55.520000,48.738266,5283500
2016-04-22,55.680000,56.209999,55.540001,56.189999,49.326431,6006800
2016-04-25,55.810001,56.080002,55.410000,55.950001,49.115746,4265100
2016-04-26,55.950001,56.669998,55.779999,56.549999,49.642460,4994100
2016-04-27,56.500000,56.910000,56.340000,56.630001,49.712688,6291100
2016-04-28,56.200001,56.669998,55.740002,55.830002,49.010403,6811400
2016-04-29,55.619999,56.029999,55.279999,55.820000,49.001633,7791000
2016-05-02,56.380001,56.799999,55.889999,56.590000,49.677574,9166300
2016-05-03,55.060001,56.060001,54.959999,55.939999,49.106960,11985000
2016-05-04,55.330002,55.450001,54.450001,54.849998,48.150101,9138800
2016-05-05,54.820000,55.029999,54.549999,54.810001,48.114998,7768300
2016-05-06,54.439999,55.090000,54.380001,55.040001,48.316902,6887700
2016-05-09,54.980000,55.430000,54.750000,55.250000,48.501244,5878800
2016-05-10,55.389999,56.950001,55.330002,56.349998,49.466881,6104600
2016-05-11,56.270000,56.599998,55.889999,55.959999,49.124523,6958300
2016-05-12,56.200001,56.450001,55.900002,56.290001,49.414219,7792400
2016-05-13,56.230000,56.700001,55.610001,55.660000,48.861176,5939700
2016-05-16,55.450001,55.900002,55.240002,55.279999,48.527580,6419500
2016-05-17,55.419998,55.830002,55.119999,55.400002,48.632927,8361200
2016-05-18,55.310001,56.770000,55.209999,56.709999,49.782909,8409200
2016-05-19,56.349998,56.669998,55.830002,56.360001,49.475666,7840000
2016-05-20,56.650002,57.500000,56.540001,56.970001,50.011147,6300200
2016-05-23,56.880001,57.090000,56.700001,56.900002,49.949703,5511100
2016-05-24,57.220001,57.900002,57.130001,57.700001,50.651981,6558600
2016-05-25,57.820000,58.360001,57.820000,58.049999,50.959229,5139800
2016-05-26,57.799999,57.990002,57.639999,57.750000,50.695877,4548800
2016-05-27,57.849998,58.330002,57.779999,58.320000,51.196251,5595300
2016-05-31,58.410000,58.590000,57.700001,57.880001,50.809990,10544900
2016-06-01,57.880001,57.900002,57.020000,57.740002,50.687096,5964700
2016-06-02,57.720001,57.889999,57.400002,57.840000,50.774879,6295700
2016-06-03,57.080002,57.529999,56.689999,57.259998,50.265720,6363500
2016-06-06,56.970001,57.599998,56.970001,57.290001,50.292057,5741800
2016-06-07,57.310001,57.580002,57.049999,57.060001,50.090157,5175800
2016-06-08,57.060001,57.340000,56.840000,56.919998,49.967262,5734300
2016-06-09,56.310001,56.410000,55.990002,56.099998,49.525845,7286700
2016-06-10,55.500000,55.619999,54.799999,54.990002,48.545933,8105300
2016-06-13,54.610001,55.139999,54.369999,54.400002,48.025074,5453000
2016-06-14,54.290001,54.419998,53.540001,53.990002,47.663109,8392600
2016-06-15,54.259998,54.410000,53.520000,53.570000,47.292328,6812000
2016-06-16,53.150002,53.689999,52.750000,53.630001,47.345306,6381900
2016-06-17,53.630001,53.709999,53.150002,53.419998,47.159912,9559800
2016-06-20,54.150002,54.480000,53.700001,53.730000,47.433590,5208800
2016-06-21,54.040001,54.060001,53.560001,53.790001,47.486553,5382200
2016-06-22,53.939999,54.299999,53.650002,53.680000,47.389446,4783000
2016-06-23,54.200001,54.709999,54.200001,54.709999,48.298752,4283900
2016-06-24,52.070000,52.730000,50.639999,50.720001,44.776318,14909000
2016-06-27,49.930000,50.000000,48.410000,48.790001,43.072487,11881500
2016-06-28,49.849998,49.880001,48.799999,49.820000,43.981789,9843400
2016-06-29,50.419998,51.480000,50.150002,51.459999,45.429600,8569500
2016-06-30,51.900002,52.919998,51.500000,52.889999,46.692017,10472500
2016-07-01,52.650002,53.299999,52.560001,52.869999,46.674362,6172900
2016-07-05,52.369999,52.439999,51.029999,51.209999,45.208889,9376900
2016-07-06,50.939999,51.290001,50.200001,51.259998,45.253036,8320200
2016-07-07,51.549999,52.150002,51.320000,51.820000,45.747417,7622900
2016-07-08,52.580002,53.070000,52.389999,53.009998,46.797951,6558700
2016-07-11,53.270000,53.480000,52.970001,53.290001,47.045147,5272000
2016-07-12,53.669998,54.279999,53.639999,53.860001,47.548359,7960400
2016-07-13,54.020000,54.150002,53.470001,53.810001,47.504215,4396100
2016-07-14,54.430000,54.689999,54.090000,54.400002,48.025074,5614800
2016-07-15,54.619999,54.740002,54.169998,54.439999,48.060379,4694100
2016-07-18,54.330002,54.779999,54.259998,54.560001,48.166325,3919000
2016-07-19,54.279999,54.520000,54.110001,54.459999,48.078022,3503800
2016-07-20,54.580002,54.880001,54.320000,54.570000,48.175144,3680600
2016-07-21,54.500000,54.639999,54.189999,54.290001,47.927959,4112800
2016-07-22,54.410000,54.669998,54.340000,54.619999,48.219276,2905100
2016-07-25,54.619999,54.740002,54.389999,54.660000,48.254597,3396500
2016-07-26,54.660000,54.919998,54.389999,54.689999,48.281082,2959200
2016-07-27,54.610001,54.820000,54.410000,54.619999,48.219276,4784000
2016-07-28,54.410000,54.900002,54.340000,54.790001,48.369366,3305400
2016-07-29,54.430000,54.650002,54.169998,54.439999,48.060379,5937400
2016-08-01,54.459999,54.770000,54.150002,54.209999,47.857334,6143900
2016-08-02,54.189999,54.389999,53.930000,54.139999,47.795532,6059000
2016-08-03,56.910000,58.230000,56.799999,58.099998,51.291477,15480200
2016-08-04,58.090000,58.250000,57.580002,57.610001,50.858902,8257400
2016-08-05,58.250000,59.160000,58.119999,59.099998,52.174294,5961900
2016-08-08,59.430000,59.810001,59.279999,59.389999,52.430305,5383300
2016-08-09,59.290001,59.549999,59.099998,59.270000,52.324371,3648000
2016-08-10,59.270000,59.410000,58.910000,59.000000,52.086010,3563300
2016-08-11,59.200001,59.549999,59.139999,59.180000,52.244919,3444400
2016-08-12,58.840000,58.970001,58.720001,58.849998,51.953583,2637100
2016-08-15,59.020000,59.340000,58.950001,59.220001,52.280235,3456000
2016-08-16,58.980000,59.570000,58.750000,59.310001,52.359692,3836800
2016-08-17,59.259998,59.400002,58.939999,59.029999,52.112503,4146100
2016-08-18,59.110001,59.349998,58.799999,58.980000,52.068352,3756500
2016-08-19,58.799999,58.980000,58.450001,58.860001,51.962418,3882800
2016-08-22,58.910000,59.099998,58.689999,58.990002,52.077183,3593900
2016-08-23,59.250000,59.349998,58.990002,59.020000,52.103672,4052500
2016-08-24,59.009998,59.349998,58.799999,58.910000,52.006561,3870600
2016-08-25,58.759998,59.250000,58.740002,58.939999,52.033043,4078400
2016-08-26,59.169998,59.500000,58.700001,59.020000,52.103672,3951200
2016-08-29,59.150002,59.740002,59.150002,59.430000,52.465622,3675900
2016-08-30,59.430000,59.740002,59.220001,59.639999,52.651012,4218500
2016-08-31,59.700001,59.889999,59.349998,59.830002,52.818741,6090000
2016-09-01,59.910000,59.990002,58.990002,59.410000,52.447964,4677300
2016-09-02,59.720001,59.970001,59.549999,59.860001,52.845234,4399200
2016-09-06,59.630001,59.840000,58.990002,59.450001,52.483280,7066200
2016-09-07,59.320000,59.509998,58.939999,59.369999,52.412651,4488200
2016-09-08,59.380001,59.580002,58.970001,59.040001,52.121326,5279600
2016-09-09,58.860001,59.290001,58.660000,58.669998,51.794685,6937300
2016-09-12,58.279999,59.220001,57.540001,58.990002,52.077183,9222400
2016-09-13,58.029999,58.369999,57.709999,58.230000,51.686630,7098500
2016-09-14,58.180000,58.630001,57.889999,58.080002,51.553486,5978800
2016-09-15,58.000000,58.900002,57.880001,58.590000,52.006172,6494500
2016-09-16,58.209999,58.259998,57.720001,57.900002,51.393700,22310200
2016-09-19,58.150002,58.540001,57.660000,57.840000,51.340446,6684700
2016-09-20,58.090000,58.119999,57.779999,57.840000,51.340446,5092400
2016-09-21,58.119999,58.360001,57.540001,58.090000,51.562359,8334300
2016-09-22,58.240002,59.040001,58.169998,58.990002,52.361221,6619100
2016-09-23,58.919998,59.119999,58.639999,58.730000,52.130440,6306900
2016-09-26,58.439999,58.439999,58.060001,58.250000,51.704380,4895500
2016-09-27,58.139999,58.930000,57.900002,58.509998,51.935150,5388300
2016-09-28,58.779999,59.529999,58.639999,59.500000,52.813915,6052700
2016-09-29,59.349998,59.860001,58.230000,58.400002,51.837528,7291900
2016-09-30,58.799999,59.599998,58.799999,59.340000,52.671898,6408500
2016-10-03,59.189999,59.299999,58.490002,58.919998,52.299091,4412200
2016-10-04,58.820000,59.259998,58.619999,59.080002,52.441113,5990100
2016-10-05,59.389999,60.279999,59.340000,59.900002,53.168968,5219900
2016-10-06,59.959999,60.130001,59.509998,59.950001,53.213348,4921300
2016-10-07,60.000000,60.439999,59.610001,60.060001,53.310986,4733000
2016-10-10,60.330002,60.730000,60.330002,60.439999,53.648285,3435900
2016-10-11,60.110001,60.380001,59.509998,59.860001,53.133465,5170900
2016-10-12,60.090000,60.869999,59.900002,60.439999,53.648285,5565500
2016-10-13,59.799999,59.930000,58.930000,59.590000,52.893795,6131100
2016-10-14,60.139999,60.689999,59.770000,59.860001,53.133465,5207800
2016-10-17,60.029999,60.480000,59.900002,60.290001,53.515141,5158600
2016-10-18,60.709999,61.009998,60.380001,60.490002,53.692665,4105600
2016-10-19,60.459999,61.000000,60.459999,60.709999,53.887939,4546800
2016-10-20,60.490002,60.689999,59.810001,60.070000,53.319862,4380800
2016-10-21,59.529999,60.090000,59.400002,60.000000,53.257732,4218300
2016-10-24,60.279999,60.500000,60.189999,60.320000,53.541759,3458600
2016-10-25,60.299999,60.599998,60.160000,60.549999,53.745930,3493800
2016-10-26,60.299999,61.369999,60.160000,61.110001,54.242992,6584600
2016-10-27,61.439999,62.029999,61.119999,61.419998,54.518158,9922400
2016-10-28,61.639999,61.910000,60.959999,61.279999,54.393890,7016900
2016-10-31,61.549999,61.959999,61.439999,61.700001,54.766697,5901500
2016-11-01,61.770000,61.810001,59.910000,60.680000,53.861317,8322800
2016-11-02,60.630001,61.119999,60.240002,60.549999,53.745930,7359300
2016-11-03,58.139999,58.360001,57.349998,58.150002,51.615612,13088100
2016-11-04,58.230000,58.340000,57.369999,57.380001,50.932137,8737100
2016-11-07,58.200001,59.310001,58.119999,59.279999,52.618633,9849100
2016-11-08,59.110001,59.869999,58.709999,59.500000,52.813915,9238500
2016-11-09,60.090000,61.160000,59.700001,60.930000,54.083225,13021000
2016-11-10,61.520000,63.470001,61.500000,63.209999,56.107006,12562000
2016-11-11,62.930000,63.480000,62.720001,63.320000,56.204651,9673700
2016-11-14,63.660000,64.720001,63.549999,64.449997,57.207668,9557500
2016-11-15,63.930000,64.599998,63.730000,64.599998,57.340824,8588100
2016-11-16,63.939999,64.519997,63.450001,64.099998,56.897007,6185300
2016-11-17,63.950001,64.459999,63.950001,64.230003,57.012394,6260700
2016-11-18,64.139999,64.230003,63.450001,63.910000,56.728352,4462000
2016-11-21,64.019997,64.250000,63.660000,63.919998,56.737236,4177700
2016-11-22,64.029999,64.120003,63.090000,64.000000,56.808243,6626700
2016-11-23,64.139999,64.489998,63.820000,64.330002,57.101162,4498200
2016-11-25,64.019997,64.580002,64.019997,64.440002,57.198799,2074000
2016-11-28,63.980000,64.500000,63.290001,63.310001,56.195786,6385300
2016-11-29,63.480000,63.580002,63.250000,63.279999,56.169147,4841400
2016-11-30,63.689999,64.059998,63.330002,63.330002,56.213528,7627200
2016-12-01,63.660000,64.150002,63.599998,64.110001,56.905888,5942700
2016-12-02,64.089996,64.199997,63.689999,63.750000,56.586334,5651000
2016-12-05,64.139999,64.220001,63.830002,64.220001,57.003517,4706000
2016-12-06,64.209999,64.360001,63.759998,64.199997,57.271141,4942600
2016-12-07,64.290001,64.989998,64.209999,64.919998,57.913441,5113100
2016-12-08,64.980003,66.099998,64.800003,65.820000,58.716297,5196500
2016-12-09,65.800003,65.989998,65.470001,65.830002,58.725220,6553000
2016-12-12,66.080002,66.220001,64.980003,65.620003,58.537888,6568400
2016-12-13,65.930000,66.330002,65.419998,66.309998,59.153416,5225900
2016-12-14,65.739998,67.000000,65.419998,66.010002,58.885799,6613400
2016-12-15,66.260002,67.029999,66.129997,66.190002,59.046371,6148700
2016-12-16,66.330002,66.680000,65.989998,66.300003,59.144512,14776700
2016-12-19,66.330002,66.680000,65.599998,66.540001,59.358608,7628700
2016-12-20,66.739998,66.980003,66.320000,66.599998,59.412128,4075700
2016-12-21,66.580002,66.870003,66.220001,66.660004,59.465645,3091500
2016-12-22,66.230003,66.779999,65.949997,66.230003,59.082058,3047500
2016-12-23,66.230003,66.500000,66.050003,66.410004,59.242622,2061000
2016-12-27,66.540001,66.919998,66.419998,66.699997,59.501339,3263700
2016-12-28,66.680000,66.769997,65.870003,65.879997,58.769836,2449800
2016-12-29,66.000000,66.190002,65.440002,65.500000,58.430843,3336800
2016-12-30,65.400002,65.720001,65.120003,65.309998,58.261337,4497200
2017-01-03,65.949997,66.010002,64.690002,65.120003,58.091866,7321900
2017-01-04,65.489998,66.209999,65.279999,65.970001,58.850128,4927500
2017-01-05,65.809998,66.070000,64.930000,65.599998,58.520054,4107900
2017-01-06,66.570000,67.080002,66.190002,66.809998,59.599453,5603700
2017-01-09,66.690002,66.870003,66.070000,66.379997,59.215866,4345000
2017-01-10,66.410004,67.470001,66.260002,67.199997,59.947357,4952500
2017-01-11,66.839996,67.269997,66.320000,66.949997,59.724350,4762000
2017-01-12,66.559998,66.610001,65.750000,66.250000,59.099903,5558700
2017-01-13,66.139999,66.910004,66.120003,66.349998,59.189102,5391500
2017-01-17,65.699997,66.410004,65.459999,66.059998,58.930401,5155000
2017-01-18,66.339996,66.470001,65.860001,66.239998,59.090977,4953900
2017-01-19,66.449997,66.650002,65.959999,66.290001,59.135586,4406400
2017-01-20,66.290001,67.449997,66.260002,66.540001,59.358608,9070900
2017-01-23,66.519997,66.529999,65.440002,65.489998,58.421921,5707100
2017-01-24,65.839996,65.930000,65.339996,65.500000,58.430843,6524900
2017-01-25,65.720001,66.070000,65.430000,65.720001,58.627094,6799000
2017-01-26,66.010002,66.400002,65.550003,66.019997,58.894711,4866900
2017-01-27,66.000000,66.050003,64.989998,65.209999,58.172134,5612800
2017-01-30,64.949997,64.949997,64.019997,64.889999,57.886669,5149900
2017-01-31,64.750000,65.139999,64.050003,64.260002,57.324673,6201100
2017-02-01,64.750000,65.000000,64.059998,64.269997,57.333591,4690400
2017-02-02,63.869999,64.610001,63.750000,64.120003,57.199780,4532800
2017-02-03,64.970001,65.180000,64.500000,64.940002,57.931278,4380500
2017-02-06,64.540001,65.050003,64.500000,64.900002,57.895603,2871500
2017-02-07,65.190002,65.250000,64.760002,64.879997,57.877750,3645700
2017-02-08,64.699997,65.040001,64.500000,64.910004,57.904526,3181900
2017-02-09,64.910004,65.580002,64.910004,65.320000,58.270260,5373100
2017-02-10,65.410004,65.879997,65.349998,65.610001,58.528965,5076200
2017-02-13,65.739998,66.300003,65.650002,66.139999,59.001770,4568700
2017-02-14,66.430000,66.930000,66.260002,66.889999,59.670822,7933700
2017-02-15,62.540001,62.990002,60.410000,60.849998,54.282700,38234900
2017-02-16,60.799999,62.689999,60.700001,62.270000,55.549446,14253600
2017-02-17,62.090000,62.520000,61.810001,62.500000,55.754623,7797900
2017-02-21,62.759998,63.580002,62.509998,63.410000,56.566406,9402400
2017-02-22,63.099998,64.440002,63.029999,63.830002,56.941082,10006600
2017-02-23,64.239998,64.269997,63.880001,64.019997,57.110569,6081400
2017-02-24,63.689999,63.709999,63.220001,63.630001,56.762665,6466500
2017-02-27,63.549999,64.510002,63.529999,64.000000,57.092731,8548800
2017-02-28,63.759998,64.290001,63.700001,63.919998,57.021370,8014700
2017-03-01,64.730003,64.900002,64.370003,64.629997,57.654736,10137000
2017-03-02,64.589996,64.730003,63.849998,63.900002,57.003525,6833700
2017-03-03,63.860001,64.370003,63.770000,64.220001,57.288986,4639900
2017-03-06,63.799999,64.010002,63.369999,63.779999,56.896473,5305700
2017-03-07,63.689999,63.759998,62.660000,63.450001,56.602089,8144800
2017-03-08,63.849998,64.050003,63.290001,63.439999,56.593166,5863800
2017-03-09,64.540001,64.750000,62.950001,63.209999,56.387989,8564500
2017-03-10,63.290001,63.400002,62.869999,63.080002,56.272030,5005600
2017-03-13,61.970001,63.330002,61.810001,63.180000,56.648602,8328100
2017-03-14,62.750000,63.020000,62.410000,62.880001,56.379620,5131200
2017-03-15,63.090000,63.389999,62.880001,63.230000,56.693436,5862600
2017-03-16,63.150002,63.470001,62.779999,62.910000,56.406513,5185800
2017-03-17,62.639999,63.049999,62.029999,62.419998,55.967167,16458400
2017-03-20,62.209999,62.840000,61.880001,62.369999,55.922340,4596600
2017-03-21,62.680000,62.680000,61.560001,61.759998,55.375408,7307300
2017-03-22,61.580002,61.830002,61.099998,61.240002,54.909172,7417700
2017-03-23,61.310001,61.900002,61.200001,61.340000,54.998829,6894600
2017-03-24,61.500000,61.770000,60.439999,60.880001,54.586376,8466700
2017-03-27,60.139999,61.119999,59.889999,60.930000,54.631203,6639300
2017-03-28,60.689999,62.250000,60.619999,61.860001,55.465073,6491000
2017-03-29,61.599998,61.889999,61.509998,61.770000,55.384369,5369800
2017-03-30,61.730000,62.889999,61.680000,62.570000,56.101669,4706600
2017-03-31,62.410000,62.840000,62.250000,62.430000,55.976135,5296000
2017-04-03,62.430000,62.560001,61.340000,61.790001,55.402302,5158800
2017-04-04,61.709999,62.259998,61.500000,62.180000,55.751984,4553200
2017-04-05,62.529999,62.770000,61.549999,61.619999,55.249874,4605300
2017-04-06,61.500000,62.070000,61.389999,61.840000,55.447132,3862600
2017-04-07,61.520000,61.820000,61.290001,61.340000,54.998829,4847200
2017-04-10,61.410000,61.889999,61.270000,61.480000,55.124344,4760900
2017-04-11,61.279999,61.410000,60.560001,60.790001,54.505680,6147800
2017-04-12,60.189999,60.459999,59.740002,60.169998,53.949772,7518300
2017-04-13,59.990002,60.299999,59.500000,59.549999,53.393871,5956100
2017-04-17,59.610001,60.060001,59.369999,59.930000,53.734589,5939400
2017-04-18,59.590000,59.919998,59.299999,59.500000,53.349037,4841300
2017-04-19,59.820000,59.980000,58.709999,58.980000,52.882793,6125700
2017-04-20,59.150002,60.490002,58.930000,59.669998,53.501465,9397700
2017-04-21,59.560001,59.700001,59.080002,59.130001,53.017292,6473200
2017-04-24,59.900002,59.959999,59.410000,59.689999,53.519390,7930500
2017-04-25,60.009998,60.299999,59.900002,60.070000,53.860111,8367500
2017-04-26,60.009998,60.820000,59.919998,60.160000,53.940804,12413500
2017-04-27,60.209999,61.410000,60.119999,61.150002,54.828461,6860400
2017-04-28,61.049999,61.320000,60.869999,60.910000,54.613277,4822600
2017-05-01,61.189999,61.880001,61.070000,61.610001,55.240910,5778700
2017-05-02,61.500000,62.060001,61.389999,61.529999,55.169174,5205000
2017-05-03,61.400002,61.910000,61.259998,61.540001,55.178146,7526900
2017-05-04,62.919998,63.480000,62.599998,62.669998,56.191330,8490500
2017-05-05,62.759998,62.950001,62.610001,62.709999,56.227192,6056900
2017-05-08,62.759998,62.799999,61.750000,61.919998,55.518860,6488100
2017-05-09,61.900002,62.439999,61.660000,61.820000,55.429203,6299900
2017-05-10,61.650002,61.799999,61.220001,61.369999,55.025715,3964100
2017-05-11,62.880001,62.900002,61.720001,61.790001,55.402302,9098400
2017-05-12,61.580002,61.810001,60.919998,60.990002,54.685005,14479100
2017-05-15,61.250000,61.860001,61.250000,61.820000,55.429203,9583200
2017-05-16,62.330002,62.369999,61.830002,62.080002,55.662323,7962500
2017-05-17,62.080002,62.080002,61.180000,61.560001,55.196083,13252200
2017-05-18,61.480000,61.880001,61.160000,61.389999,55.043648,9934800
2017-05-19,61.509998,61.790001,61.119999,61.200001,54.873295,9709600
2017-05-22,61.610001,61.910000,61.169998,61.380001,55.034679,9260300
2017-05-23,61.360001,62.279999,61.209999,62.169998,55.743019,7968900
2017-05-24,62.230000,62.840000,62.169998,62.599998,56.128559,11406200
2017-05-25,62.849998,63.240002,62.549999,63.119999,56.594810,9920700
2017-05-26,63.000000,63.900002,62.910000,63.549999,56.980350,8817100
2017-05-30,63.299999,64.320000,63.259998,64.099998,57.473495,6358300
2017-05-31,64.190002,64.190002,63.520000,63.630001,57.052090,7493000
2017-06-01,63.810001,64.040001,63.630001,63.900002,57.294174,5146700
2017-06-02,63.560001,64.349998,63.450001,64.239998,57.599026,5736900
2017-06-05,64.000000,64.150002,63.779999,63.830002,57.231415,3251100
2017-06-06,63.570000,63.650002,63.049999,63.310001,56.765167,4157900
2017-06-07,63.400002,63.419998,63.080002,63.160000,56.630672,4203700
2017-06-08,63.160000,64.209999,63.060001,63.660000,57.078987,4868400
2017-06-09,63.830002,64.209999,63.320000,64.180000,57.545235,7128900
2017-06-12,64.000000,64.400002,63.820000,63.820000,57.509182,5646900
2017-06-13,63.880001,64.330002,63.639999,64.230003,57.878643,4715000
2017-06-14,64.040001,64.349998,63.630001,64.250000,57.896660,3026200
2017-06-15,63.810001,64.129997,63.360001,63.810001,57.500172,4895700
2017-06-16,63.970001,64.000000,63.570000,63.790001,57.482147,7611900
2017-06-19,64.129997,64.180000,63.720001,63.950001,57.626328,3090800
2017-06-20,63.799999,63.919998,63.330002,63.389999,57.121700,3907500
2017-06-21,63.889999,63.939999,63.160000,63.220001,56.968517,4468200
2017-06-22,63.000000,63.279999,62.830002,63.049999,56.815331,2749400
2017-06-23,63.180000,63.360001,62.810001,63.020000,56.788284,8461800
2017-06-26,63.220001,63.650002,63.090000,63.180000,56.932472,3839800
2017-06-27,63.259998,64.000000,63.209999,63.410000,57.139725,4986700
2017-06-28,63.669998,64.150002,63.669998,63.840000,57.527206,3792400
2017-06-29,64.309998,64.529999,63.250000,63.500000,57.220829,4376300
2017-06-30,63.669998,63.689999,62.279999,62.520000,56.337730,7731600
2017-07-03,62.820000,63.910000,62.820000,63.290001,57.031597,3229100
2017-07-05,63.400002,63.549999,62.459999,62.779999,56.572018,7149000
2017-07-06,62.779999,63.790001,62.770000,63.080002,56.842358,6088000
2017-07-07,63.230000,63.439999,62.980000,63.349998,57.085659,3360700
2017-07-10,63.080002,63.299999,62.980000,63.070000,56.833351,3140600
2017-07-11,63.139999,63.270000,62.730000,62.910000,56.689171,2883400
2017-07-12,62.910000,63.590000,62.790001,63.189999,56.941486,2686600
2017-07-13,63.360001,64.290001,63.180000,64.129997,57.788528,5507900
2017-07-14,63.799999,64.239998,63.490002,64.110001,57.770512,2767900
2017-07-17,64.000000,64.220001,63.529999,64.050003,57.716450,3466300
